Table No.18 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
119,GLOBAL SUPPLYCHAIN SERVICES PVT LTD,France,ENTERPOSE SERVICES,BANGALORE,"Other professional, scientific and technical activities n.e.c.",25.40,0.41,
120,GLOBAL SUPPLYCHAIN SERVICES PVT LTD,France,ENTERPOSE SERVICES,BANGALORE,"Other professional, scientific and technical activities n.e.c.",0.50,0.01,
121,CTC INDIA SERVICES PVT LTD,France,CTC FRANCE,NEW DELHI,Technical testing and analysis,32.20,0.52,
122,DESUET DESIGNS PRIVATE LIMITED,France,CAROLINE MARIE LAURE JOIRE,NEW DELHI,Manufacture of all types of textile garments and clothing accessories,0.50,0.01,
123,DESUET DESIGNS PRIVATE LIMITED,France,AGATHA DE LA CHAPELLE,NEW DELHI,Manufacture of all types of textile garments and clothing accessories,0.50,0.01,
124,TAC ECONOMIC SERVICES PRIVATE LIMITED,France,TAC-THIERRY APOTEKER CONSULTING S.A.S.,NEW DELHI,Management consultancy activities,0.10,0.00,
125,TAC ECONOMIC SERVICES PRIVATE LIMITED,France,THIERRY APOTKER,NEW DELHI,Management consultancy activities,0.00,0.00,
126,NISSAN RENAULT FINANCIAL SERVICES INDIA,France,RCI Banque S.A,CHENNAI,Other credit granting,450.00,7.21,
127,CRYOLOR ASIA PACIFIC PVT LTD,France,CRYOLOR S.A,CHENNAI,"Manufacture of metal reservoirs, tanks and similar containers",111.38,1.78,
128,SELP INDIA PRIVATE LIMITED,France,cartelis SAS,NEW DELHI,Wholesale of plastic materials in primary forms,4.73,0.08,
129,SELP INDIA PRIVATE LIMITED,France,LUDOVIC  GAUDIC,NEW DELHI,Wholesale of plastic materials in primary forms,0.25,0.00,
130,SQUAD FORGING INDIA PRIVATE LIMITED,France,AUBERT ET DUVAL SAS,BANGALORE,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",6.20,0.10,
131,AIREL (INDIA) PRIVATE LIMITED,France,AIREL,BANGALORE,"MANUFACTURE OF MEDICAL, SURGICAL, DENTAL OR VETERINARY FURNITURE SUCH ASOPERATING TABLES, EXAMINATION",7.20,0.12,
132,BANSARD INDIA PRIVATE LIMITED,France,Jean Michel Frederic Benattar,NEW DELHI,"Support service at railway stations, bus stations, bridges etc.",0.00,0.00,
133,PROVA FLAVOURS (I) PVT LTD,France,PROVA SA,BANGALORE,MANUFACTURE OF SYNTHETIC FLAVOURED CONCENTRATES & SYRUPS,9.33,0.15,
134,CITEL SURGE PROTECTION PVT LTD,France,CITEL,NEW DELHI,"Wholesale of electrical machinery, equipment and supplies, n.e.c.",15.20,0.24,
135,ALLEVARD IAI SUSPENSIONS PVT LTD,France,ALLEVARD REJNA AUTOSUSPENSIONS,MUMBAI,Manufacture of motor vehicle engines,3.37,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
136,SUNDARAM BNP PARIBAS FUND SERVICES LTD.,France,BNP Paribas Securities Services,CHENNAI,Management of other investment funds,58.80,0.94,
137,LHOTELLIER IKOS ENVIRONMENT I PVT LTD,France,LEAD S.A.R.L,CHENNAI,Treatment and disposal of non- hazardous waste,10.00,0.16,
138,INA BEARINGS INDIA PVT. LTD,Germany,Industriewerk Schaeffler INA,NEW DELHI,"Manufacture of bearings, gears, gearing and driving elements",128.64,2.06,
139,ISAM HWS INDIA PVT LTD,Germany,DR JUERGEN HELLMICH,MUMBAI,Manufacture of machinery for metallurgy,0.00,0.00,
140,ISAM HWS INDIA PVT LTD,Germany,isam hws holding gmbh,MUMBAI,Manufacture of machinery for metallurgy,3.11,0.05,
141,ISAM HWS INDIA PVT LTD,Germany,DR JUERGEN HELLMICH,MUMBAI,Manufacture of machinery for metallurgy,0.03,0.00,
142,INA BEARINGS INDIA PVT. LTD,Germany,INA BETEILIGUNGSVERWALTUNGS GMBH,NEW DELHI,"Manufacture of bearings, gears, gearing and driving elements",171.36,2.74,
143,LUPIN LTD.,Germany,ULRICH JORG,MUMBAI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",1.82,0.03,
144,ISAM HWS INDIA PVT LTD,Germany,SAM HWS HOLDING GMBH,MUMBAI,Manufacture of machinery for metallurgy,0.10,0.00,
145,WIKUS INDIA PVT LTD,Germany,WIKUS SAGENFABRIK WILHELM H KULLMANN GMB,MUMBAI,"Manufacture of general hardware (saws and sawblades, including circular sawblades and chainsaw blades,",50.00,0.80,
146,SIEMENS FINANCIAL SERVICES PVT LTD,Germany,Siemens Aktiengesellschaft.,MUMBAI,Financial leasing,624.00,9.99,
147,AABSYS INFORMATION TECHNOLOGY PRIVATE L,Germany,BINOD MOHANTY,BHUBANESHWAR,Other information service activities n.e.c.,1.90,0.03,
148,BUZIL ROSSARI PVT LTD,Germany,Buzil-Werk Wagner GmbH& Co. KG,MUMBAI,"Wholesale of toiletry, perfumery and cosmetics",4.70,0.08,
