Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
43,RADICI PLASTICS MODI PVT LTD,Italy,RADICI NOVACIPS S P A,REGION NOT INDICATED,"WHOLSALE TRADING OF ENGG PLASTIC PRODUCTS, POLYMERS, MONOMERS, ELASTOMERS AND RESINS",18.84,0.30,
44,KONTRON TECHNOLOGY INDIA PVT LTD,Germany,KONTRON AG,REGION NOT INDICATED,"IMPORT, MARKET, SALE AND SUPPORT EMBEDDED COMPUTER PRODUCTS AND TO MANUFACTURE, ASSEMBLE, INTEGRATE COMPUTER PRODUCTS AND RELATED SERVICES",5.26,0.08,
45,MAX WATT TURBINES PVT LTD,Germany,MAN DIESEL & TURBO SE,REGION NOT INDICATED,MANUFACTURING OF TURBINES,580.00,9.11,
46,AEROSITE ENERGY PVT LTD,Spain,ACCIONA ENERGIA SA,REGION NOT INDICATED,"GENERATION, DISTRIBUTION AND TRANSMISSION OF POWER USING NON CONVENTIONAL ENERGY SOURCES",0.00,0.00,
47,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,8.93,0.14,
48,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,278.73,4.38,
49,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,278.73,4.38,
50,ASSETZ PREMIUM HOLDINGS PVT LTD,Singapore,ASSETZ PREMIUM HOMES PTE LTD,REGION NOT INDICATED,CONSTRUCTION DEVELOPMENT SECTOR,0.05,0.00,
51,VINNBIO INDIA PVT LTD,U.S.A,VENANTIUS ANTHONY,REGION NOT INDICATED,"MARKETING, DISTRIBUTION AND SALES OF SEA FOODS, ANIMAL FOODS",0.04,0.00,
52,GODREJ HOME CONSTRUCTIONS PVT LTD,Netherlands,SHIBH PROPERTIES COOPERATIEF UA,REGION NOT INDICATED,CONSTRUCTION OF BUILDINGS,0.14,0.00,
53,NIRLON LTD,Singapore,RECO BERRY PVT LTD,REGION NOT INDICATED,INDUSTRIAL PARKS,4.44,0.07,
54,NIRLON LTD,Singapore,RECO BERRY PVT LTD,REGION NOT INDICATED,INDUSTRIAL PARK,0.44,0.01,
55,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",39.85,0.63,
56,KANAL 10 INDIA PVT LTD,Sweden,BORJE CLAES SIEGGE CLAESSON,REGION NOT INDICATED,"PRODUCTION OF CHRISTIAN TV PROGRAMMES, SERIALS, MUSIC ALBUMS AND VIDEOS",0.05,0.00,
57,IDEAOBJECT SOFTWARE PVT LTD,UAE,WAEL MAHMOUD ABDULLAH ABED KHALIL,REGION NOT INDICATED,"WRITING, MODIFYING, TESTING OF COMPUTER PROGRAM AND PROVIDING SOFTWARE SUPPORT",73.07,1.15,
58,KLENZAIDS CONTAMINATION CONTROLS PVT LTD,Netherlands,ROBERT BOSCH INVESTMENT NEDERLAND BV,REGION NOT INDICATED,MANUFATURE OF OTHER GENERAL PURPOSE MACHINERY,256.96,4.04,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
59,KANAV PROJECT MANAGERS AND CONSULTANTS P,U.S.A,SINGHAL AND CO INC,REGION NOT INDICATED,ARCHITECTURAL AND PROJECT MANAGEMETN SERVICES,0.05,0.00,
60,RAFFLESIA TRADING PVT LTD,Singapore,RAFFLES INDUSTRIAL AND SHIPPING SERVICES,REGION NOT INDICATED,WHOLESALE TRADING,0.15,0.00,
61,APPLIED MARIN TECHNOLOGIES PVT LTD,Singapore,THOME SHIP MANAGEMENT PTE LTD,REGION NOT INDICATED,"TRAINING SOLUTIONS & TECHNOLOGIES
SHIPPING COMPANIES & MARITIME TRAINING INSTITUTE & RELATED ACTIVITY",0.03,0.00,
62,SOLAR ARISE INDIA PROJECTS PVT LTD,Luxembourg,GEEREF,REGION NOT INDICATED,PROMOTE OR INVEST IN SOLAR POWER GENERATING PROJECTS,0.01,0.00,
63,NP COMPETE TECHNOLOGIES PVT LTD,U.S.A,AMEEX TECHNOLOGIES CORP,REGION NOT INDICATED,"WRITING, MODIFYING, TESTING OF COMPUTER PROGRAM",2.48,0.04,
64,ARIYA INTERNATIONAL LTD,Mauritius,ARIYA INVESTMENTS AND HOLDINGS,REGION NOT INDICATED,BUSINESS SUPPORT SERVICES ACTIVITIES,3.19,0.05,
65,ONE97 COMMUNICATIONS LTD,Mauritius,SAIF PARTNERS INDIA IV LTD,REGION NOT INDICATED,OTHER INFORMATION SERVICE ACTIVITIES,14.03,0.22,
66,BIODEAL PHARMACEUTICALS PVT LTD,Ukraine,ANURAG KUMAR,REGION NOT INDICATED,MANUFACTURING OF ALLOPATHIC PHARMACEUTICALS,28.00,0.44,
67,DATA M SOFTWARE INDIA PVT LTD,Germany,SF ENGINEERING GMBH & CO KG,REGION NOT INDICATED,SOFTWARE DEVELOPMENT AND ENGINEERING SERVICES,0.05,0.00,
68,INDIRIS DATA SERVICES PVT LTD,U.S.A,EQUIP SYSTEMS ACUISITION INC,REGION NOT INDICATED,"DEVELOPING, DESIGNING, MARKETING, SELLING ALL KINDS OF COMPUTER SOFTWARE",0.00,0.00,
69,MINDA BATTERIES PVT LTD,Netherlands,PANASONIC HOLDING (NETHERLANDS) BV,REGION NOT INDICATED,MANUFACTURE AND DEALER IN BATTERIES FOR MOTORCYCLE AND AUTOMOTIVE BATTERIES,0.50,0.01,
70,RHODIA SPECIALITY CHEMICALS INDIA LTD,Belgium,SOVAY SA,REGION NOT INDICATED,"MANUFACTURE, MARKETING AND TRADING OF CHEMICALS",6.03,0.09,
