"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
2592,"STELLAR THERMBOND INDIA
PRIVATE LIMITED",WEST BENGAL,Kolkata,"Manufacture of refractory
mortars, concretes etc.",Stellar Materials LLC,U.S.A,5.00,0.07,"Received in
the company",
2593,"STELLAR THERMBOND INDIA
PRIVATE LIMITED",WEST BENGAL,Kolkata,"Manufacture of refractory
mortars, concretes etc.","Stellar Materials International
LLC",U.S.A,3.17,0.04,"Received in
the company",
2594,"STELLAR THERMBOND INDIA
PRIVATE LIMITED",WEST BENGAL,Kolkata,"Manufacture of refractory
mortars, concretes etc.",Stellar Materials LLC,U.S.A,0.03,0.00,"Received in
the company",
2595,Stellar Value Chain Solutions Private Limited,MAHARASHTRA,Mumbai,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade
zones",Sweet Clover Investment Ltd,Mauritius,1000.00,13.33,Received in the Company,
2596,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities n.e.c. (including independent ambulance
activities)",GLOBAL BRIDGE LLC,U.S.A,1.82,0.02,Received in the Company,
2597,Stepathlon Lifestyle Private,MAHARASHTRA,Mumbai,Other human health,"THE SAVEARTH FUND, LP",Cayman,3.63,0.05,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,Limited,,,"activities n.e.c. (including
independent ambulance activities)",,Islands,,,the Company,
2598,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities n.e.c. (including independent ambulance
activities)",AMEET GHEEWALA,UAE,1.82,0.02,Received in the Company,
2599,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities n.e.c. (including independent ambulance
activities)",REMNANT SUPER INVESTMENTS PTY LIMITED ATF REMNANT FAMILY SUPER FUND,Australia,3.65,0.05,Received in the Company,
2600,"STHREE MANAGEMENT
SERVICES PRIVATE LIMITED",DELHI,South Delhi,"Combined facilities support
activities","S3TEL INCORPORATED
OFFSHORE",UAE,1.44,0.02,"Received in
the Company",
2601,"STHREE MANAGEMENT
SERVICES PRIVATE LIMITED",DELHI,South Delhi,"Combined facilities support
activities","S3TEL INCORPORATED
OFFSHORE",UAE,2.94,0.04,"Received in
the Company",
2602,STHREE MANAGEMENT SERVICES PRIVATE LIMITED,DELHI,South Delhi,Combined facilities support activities,S3TEL INCORPORATED OFFSHORE,UAE,3.26,0.04,Received in the company,
2603,STHREE MANAGEMENT SERVICES PRIVATE LIMITED,DELHI,South Delhi,Combined facilities support activities,S3TEL INCORPORATED OFFSHORE,UAE,3.29,0.04,Received in the Company,
2604,Str8bat Solutions India Private Limited,KARNATAKA,Bengaluru,"Other data processing,
hosting and related activities n.e.c.",Str8bat Sports Tech Solutions Pte. Ltd.,Singapore,1.48,0.02,Received in the company,
2605,STRUCTCORE SERVICES PRIVATE LIMITED,GUJARAT,Ahmedabad,"Other professional, scientific and technical
activities n.e.c.",IRONROCK HOLDINGS LLC,U.S.A,0.10,0.00,Received in the Company,
2606,STT Global Data Centres India Private Limited,MAHARASHTRA,Mumbai,"Other data processing, hosting and related
activities n.e.c.",STT India DC Pte Ltd,Singapore,976.51,13.08,Received in the Company,
2607,"SUBHAVANA ENTERPRISES
PRIVATE LIMITED","ANDHRA
PRADESH",Prakasam,"Other non-specialised
wholesale trade n.e.c.",DIDIER JOEL YVON CADAU,France,0.10,0.00,"Received in
the Company",
2608,"SUBHAVANA ENTERPRISES
PRIVATE LIMITED","ANDHRA
PRADESH",Prakasam,"Other non-specialised
wholesale trade n.e.c.",MEDICAL VISION AG,Switzerland,0.58,0.01,"Received in
the Company",
2609,SUDHIN BIOTECH PRIVATE LIMITED,TAMILNADU,Chennai,"Research and experimental development on natural
sciences and engineering",SUDHIN BIOPHARMA COMPANY,U.S.A,2.00,0.03,Received in the Company,
2610,SUMMER HILL ADVISORS,MAHARASHTRA,Mumbai,"Other professional,",AIRRO Holdings 2019A Limited,Mauritius,20.00,0.27,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,PRIVATE LIMITED,,,"scientific and technical
activities n.e.c.",,,,,the Company,
2611,Sumu Flymesh India Private Limited,HARYANA,Mahendragarh,"Manufacture of metal cable and other articles made of wire (except for electric
transmission)",SULEYMAN GULASI,Turkey,3.61,0.05,Greenfield,
2612,Sumu Flymesh India Private Limited,HARYANA,Mahendragarh,"Manufacture of metal cable and other articles made of wire (except for electric
transmission)",SULEYMAN GULASI,Turkey,3.53,0.05,Greenfield,
2613,Sumu Flymesh India Private Limited,HARYANA,Mahendragarh,"Manufacture of metal cable and other articles made of wire (except for electric
transmission)",Suleyman Gulasi,Turkey,0.70,0.01,Greenfield,
2614,"SUNALPHA GREEN
TECHNOLOGIES PRIVATE LIMITED",GUJARAT,Ahmedabad,Travel agency activities,"Tripborn INC, USA",U.S.A,7.07,0.09,Received in the Company,
2615,SUNG SHIN TECH INDIA PRIVATE LIMITED,HIMACHAL PRADESH,Kangra,"Manufacture of electric power distribution transformers, arc-welding transformers, fluorescent ballasts, transmission and distribution voltage
regulators",Sung Shin Tech Co. Ltd,South Korea,18.56,0.25,Received in the Company,
2616,SUNGDO INDIA INFRASTRUCTURE PRIVATE LIMITED,HARYANA,Gurgaon,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways","SUNGDO CONSTRUCTION CO., LTD",South Korea,0.71,0.01,Received in the Company,
2617,SUNGDO INDIA INFRASTRUCTURE PRIVATE LIMITED,HARYANA,Gurgaon,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways","SUNGDO CONSTRUCTION CO., LTD",South Korea,1.13,0.02,Received in the company,
2618,SUNGJI PAINT PRIVATE,DELHI,Central Delhi,Manufacture of paints and,YOON DUK KEUN,South Korea,0.20,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,,,"varnishes, enamels or
lacquers",,,,,the Company,
2619,"SUNINO INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Manufacture of other
games and toys n.e.c.",Paolo Sunino,Italy,0.25,0.00,"Received in
the Company",
2620,SUNRIDER INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Manufacture of hair oil, shampoo, hair dye etc. (includes manufacture of shampoos, hair sprays, hair fixers, hair oils, hair creams, hair dyes and bleaches and preparations
for permanent waving or str","SUNRIDER INDIA, INC.,",U.S.A,13.19,0.18,Received in the Company,
2621,Sunrise CSP India Private Limited,GUJARAT,Vadodara,"Installation of heating systems (electric, gas and oil), furnaces, cooling towers, non-electric solar
energy collectors etc.",Sunrise CSP International Ltd,Cyprus,30.61,0.42,Received in the company,
2622,"Sunshine Healthcare Services
(India) Private Limited",MAHARASHTRA,Mumbai,Nursing care facilities,"Sunshine Homecare Services
Corporation",U.S.A,0.75,0.01,"Received in
the Company",
2623,"SUNSTONE EDUCATION TECHNOLOGY PRIVATE
LIMITED",DELHI,North West Delhi,EDUCATION,"Purvi Ventures I, LP",U.S.A,3.75,0.05,Received in the Company,
2624,"SUNSTONE EDUCATION
TECHNOLOGY PRIVATE LIMITED",DELHI,North West Delhi,EDUCATION,SEBRIGHT III LTD,Mauritius,45.00,0.60,Received in the Company,
2625,"Super Boxing Promotions
Private Limited",DELHI,South West Delhi,Other sports activities,East West Sports FZ LLC,UAE,5.19,0.07,"Received in
the Company",
2626,"SUPERMARKET GROCERY
SUPPLIES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other non-specialised
wholesale trade n.e.c.","Alibaba.com Singapore E-
Commerce Private Limited",Singapore,3798.75,50.65,"Received in
the Company",
2627,SUPERMARKET GROCERY SUPPLIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,CDC Group Plc,United Kingdom,136.28,1.82,Received in the Company,
2628,SURVIVAL EMERGENCY SOLUTIONS INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Retail sale of pharmaceuticals, medical and orthopedic goods and
toilet articles",Tyrrells Administration Pty Limited,Australia,0.05,0.00,Received in the company,
2629,survival Matrix Private Limited,DELHI,Central Delhi,"Other professional, scientific and technical",Vadhana International PT,Indonesia,0.26,0.00,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,activities n.e.c.,,,,,,
2630,"SURYA ENERGY PHOTO
VOLTAIC INDIA PRIVATE LIMITED",KARNATAKA,Honawad Vijayapura,"Electric power generation
using other non conventional sources",ACCIONA ENERGIA GLOBAL SLU,Spain,10.46,0.14,Greenfiled,
2631,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",Rupa Krishnan,Australia,0.10,0.00,Greenfield,
2632,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",Prachi desai,"United
Kingdom",0.15,0.00,Greenfield,
2633,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",Gita Krishnan Vinay Pandit,U.S.A,0.10,0.00,Brownfield,
2634,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",krishna S Chandra,U.S.A,0.06,0.00,Greenfield,
2635,SUSHRUTA VISHRANTHI DHAMA LIMITED,KARNATAKA,Bengaluru,Residential care activities for the elderly and disabled,Ramachandra Reddy,U.S.A,0.15,0.00,Greenfield,
2636,SUSHRUTA VISHRANTHI DHAMA LIMITED,KARNATAKA,Bengaluru,Residential care activities for the elderly and disabled,kempanna Sudhakar,U.S.A,0.30,0.00,Greenfield,
2637,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",Rajanna Sreedhara,U.S.A,0.11,0.00,Greenfield,
2638,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",karkada jayaram upadhya,U.S.A,0.04,0.00,Greenfield,
2639,"SUSHRUTA VISHRANTHI
DHAMA LIMITED",KARNATAKA,Bengaluru,"Residential care activities
for the elderly and disabled",Satish Rao,Canada,0.05,0.00,Greenfield,
2640,"SUSQUEHANNA MANAGEMENT SERVICES
PRIVATE LIMITED",CHANDIGARH,Chandigarh,Other business support service activities n.e.c,AMINDER JEET AULAKH,U.S.A,0.10,0.00,Received in the company,
2641,"Sustainable Luxury- Gravity
Global Private Limited",DELHI,South West Delhi,Activities of sports clubs,"SUSTAINABLE LUXURY
MAURITIUS LIMITED",Mauritius,0.05,0.00,"Received in
the Company",
2642,SUSTAINONLINE PRIVATE LIMITED,MAHARASHTRA,Pune,Software installation,SUSTAINONLINE OY,Finland,0.00,0.00,Received in the Company,
2643,SUYAN TEXTILE PRIVATE LIMITED,DELHI,South Delhi,Manufacture of blankets,ORIENTAL STONE INDUSTRY (HK) CO LIMITED,China,3.65,0.05,Received in the Company,
2644,SUZHOU NANOMICRO TECH INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Manufacture of laboratory analytical instruments and miscellaneous laboratory apparatus for measuring
and testing such as scales,",Suzhou Nanomicro Technology Company Ltd,China,3.51,0.05,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"balances, incubators etc.",,,,,,
2645,SUZHOU NANOMICRO TECH INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Manufacture of laboratory analytical instruments and miscellaneous laboratory apparatus for measuring and testing such as scales,
balances, incubators etc.",Changshu Nanomicro Biotechnology Co. Ltd,China,0.41,0.01,Received in the Company,
2646,Swastik Arai Tubular Private Limited,HARYANA,Faridabad,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes,
catalysers, clutches, ste",NST ARAI AUTOMOTIVE CO LTD,Japan,1.94,0.03,Received in the Company,
2647,SWEGON BLUE BOX PRIVATE LIMITED,MAHARASHTRA,Thane,Manufacture of other domestic appliances n.e.c.,Swegon Group AB,Sweden,12.00,0.16,Received in the Company,
2648,"SWEGON BLUE BOX PRIVATE
LIMITED",MAHARASHTRA,Thane,"Manufacture of other
domestic appliances n.e.c.",Swegon Operations S R L,Italy,28.00,0.37,"Received in
the Company",
2649,SWITCHGEAR AND CONTROL TECHNICS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of electricity distribution and control apparatus (electrical apparatus for switching or protecting electrical circuits (e.g. switches, fuses, voltage limiters, surge suppressors,
junction",M/S POWER TECHNICS INTERNATIONAL LIMITED,Mauritius,110.33,1.47,Received in the Company,
2650,SynComp Materials India Private Limited,MAHARASHTRA,Mumbai,Manufacture of other plastics products n.e.c.,Mexichem Materials Limited,United Kingdom,75.00,1.00,Received in the Company,
2651,SYNTELLIX INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of other
medical and dental instruments n.e.c.",Ang Kok Hui,Singapore,0.00,0.00,Received in the Company,
2652,SYNTELLIX INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of other medical and dental
instruments n.e.c.",M/s. Syntellix Asia Pte Ltd,Singapore,0.10,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
2653,"SYS3E TECHNOLOGIES
PRIVATE LIMITED",MAHARASHTRA,Pune,"Electric power generation
using solar energy",Rajarshi Banerjee,U.S.A,0.07,0.00,"Received in
the Company",
2654,T&S BUTTONS MFG PRIVATE LIMITED,DELHI,North Delhi,"Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces
etc.",WONG CHI KING DESMOND,HongKong,0.20,0.00,Received in the Company,
2655,T&S BUTTONS MFG PRIVATE LIMITED,DELHI,North Delhi,"Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces
etc.",CHAN WAI SHUNG,HongKong,0.55,0.01,Received in the Company,
2656,TA Autotec Information Systems India Private Limited,TAMIL NADU,Chennai,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",TECALLIANCE GMBH,Germany,9.96,0.14,Received in the company,
2657,TAGHIVE INDIA PRIVATE LIMITED,WEST BENGAL,Kolkata,"Other information technology and computer
service activities n.e.c",TAGHIVE INC,South Korea,0.10,0.00,Received in the Company,
2658,TAGHIVE INDIA PRIVATE LIMITED,WEST BENGAL,Kolkata,"Other information
technology and computer service activities n.e.c",NAM DONG WOOK,South Korea,0.00,0.00,Received in the Company,
2659,TAGMANGO PRIVATE LIMITED,WEST BENGAL,Howrah,"Other information technology and computer
service activities n.e.c",TAGMANGO INC,U.S.A,30.32,0.40,Received in the Company,
2660,TAKSHASILA HOSPITALS OPERATING PRIVATE LIMITED,KARNATAKA,Bengaluru,Hospital activities,SECOM Medical System Singapore Private Limited,Singapore,180.00,2.40,Received in the Company,
2661,TAKSHASILA HOSPITALS OPERATING PRIVATE LIMITED,KARNATAKA,Bengaluru,Hospital activities,Toyota Tsusho Corporation,Japan,120.00,1.60,Received in the Company,
2662,"TALENTEQ TECHNOLOGY
(INDIA) PRIVATE LIMITED","UTTAR
PRADESH","Gautam Buddha
Nagar","Manufacture of other
electronic components n.e.c",DECOTEQ HONGKONG LIMITED,China,0.11,0.00,Greenfiled,
2663,"TALENTEQ TECHNOLOGY
(INDIA) PRIVATE LIMITED","UTTAR
PRADESH","Gautam Buddha
Nagar","Manufacture of other
electronic components n.e.c",DECOTEQ HONGKONG LIMITED,China,20.00,0.27,Greenfiled,
2664,TALENTEQ TECHNOLOGY,UTTAR,Gautam Buddha,Manufacture of other,DECOTEQ HONGKONG LIMITED,China,20.45,0.27,Greenfiled,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,(INDIA) PRIVATE LIMITED,PRADESH,Nagar,electronic components n.e.c,,,,,,
2665,"TALENTEQ TECHNOLOGY
(INDIA) PRIVATE LIMITED","UTTAR
PRADESH","Gautam Buddha
Nagar","Manufacture of other
electronic components n.e.c",DECOTEQ HONGKONG LIMITED,China,10.30,0.14,Greenfiled,
2666,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMILNADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,1.20,0.02,Received in the Company,
2667,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMILNADU,Chennai,Educational support activities,SAEED SALEM SAEED S ALMENHALI,UAE,0.57,0.01,Received in the Company,
2668,"TALENTPEPZ CAREER SOLUTIONS (INDIA) PRIVATE
LIMITED",TAMIL NADU,Chennai,Educational support activities,SAEED SALEM SAEED S ALMENHALI,UAE,0.94,0.01,Received in the Company,
2669,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMIL NADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,0.94,0.01,Received in the Company,
2670,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMIL NADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,1.98,0.03,Received in the company,
2671,"TALENTPEPZ CAREER SOLUTIONS (INDIA) PRIVATE
LIMITED",TAMIL NADU,Chennai,Educational support activities,SAEED SALEM SAEED S ALMENHALI,UAE,0.67,0.01,Received in the company,
2672,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMIL NADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,0.46,0.01,Received in the Company,
2673,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMIL NADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,1.68,0.02,Received in the company,
2674,"TALENTPEPZ CAREER SOLUTIONS (INDIA) PRIVATE
LIMITED",TAMIL NADU,Chennai,Educational support activities,SAEED SALEEM SAEED S ALMENHALI,UAE,2.67,0.04,Received in the company,
2675,"TALENTPEPZ CAREER SOLUTIONS (INDIA) PRIVATE
LIMITED",TAMILNADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,0.56,0.01,Received in the Company,
2676,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMILNADU,Chennai,Educational support activities,SAEED SALEM SAEED S ALMENHALI,UAE,0.75,0.01,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
2677,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMILNADU,Chennai,Educational support activities,EISA SAIF RASHED AHMED ALQUBAISI,UAE,0.96,0.01,Received in the Company,
2678,"TALENTPEPZ CAREER
SOLUTIONS (INDIA) PRIVATE LIMITED",TAMILNADU,Chennai,Educational support activities,SAEED SALEM SAEED S ALMENHALI,UAE,1.42,0.02,Received in the Company,
2679,"TAM MEDIA RESEARCH
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Market research and public
opinion polling","CAVENDISH SQUARE HOLDING
B.V.",Netherland,124.78,1.70,"Received in
the company",
2680,"TAMA Associates Private
Limited",GUJARAT,Ahmedabad,"Activities of interior
decorators",DESIGN ITALIANO SRL,Italy,0.00,0.00,"Received in
the Company",
2681,"TAMA Associates Private
Limited",GUJARAT,Ahmedabad,"Activities of interior
decorators",DESIGN ITALIANO SRL,Italy,10.33,0.14,"Received in
the Company",
2682,"TAMIRA AESTHETIC HEALTH
CARE AND LIFESTYLE PRIVATE LIMITED",TAMIL NADU,Chennai,Medical practice activities,VINODHA SADASIVAM,U.S.A,2.00,0.03,Received in the Company,
2683,TARTAN AERIAL SENSE TECH PRIVATE LIMITED,TAMILNADU,Chennai,"Manufacture of other
agricultural and forestry machinery n.e.c.",BEENEXT2 PTE. LTD.,Singapore,7.15,0.10,Received in the Company,
2684,"TATA STARBUCKS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Tea/coffee shops,Emerald City C.V.,Netherland,450.00,6.03,"Received in
the Company",
2685,"TATA STARBUCKS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Tea/coffee shops,Emerald City C.V.,Netherland,525.00,7.14,"Received in
the company",
2686,TATVA EDUATIONAL SERVICES PRIVATE LIMITED,TAMILNADU,Kanchipuram,"Higher education not
leading to a degree or equivalent",RAMKUMAR VENKATARAMAN,U.S.A,10.00,0.13,Received in the Company,
2687,Tavroi Research Private Limited,DELHI,West Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",SOSV IV LLC,U.S.A,7.06,0.10,Received in the company,
2688,"TBTech Solutions Private
Limited","UTTAR
PRADESH","Gautam Buddha
Nagar","OTHER EDUCATIONAL
SERVICES N.E.C.",SpringPeople Software Limited,"United
Kingdom",0.10,0.00,"Received in
the Company",
2689,TDCX DIGILAB INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Other information technology and computer
service activities n.e.c",TDCX HOLDINGS PTE LTD,Singapore,9.90,0.13,Received in the company,
2690,TEAK IP SERVICES PRIVATE,UTTAR,Gautam Buddha,Other business support,JASON ALLAN SANDERS,U.S.A,0.50,0.01,Greenfield,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,PRADESH,Nagar,service activities n.e.c,,,,,,
2691,TEAM UNIVERSAL INFRATECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways",IJM Engineering (Mauritius) Limited,Mauritius,60.00,0.82,Received in the company,
2692,TEAXPRESS PRIVATE LIMITED,WEST BENGAL,Darjiling,"Wholesale of tea, coffee &
cocoa",ASIANTEAXPRESS PTE LTD,Singapore,31.40,0.42,"Received in
the Company",
2693,TEAXPRESS PRIVATE LIMITED,WEST BENGAL,Darjiling,"Wholesale of tea, coffee &
cocoa",ASIANTEAXPRESS PTE LTD,Singapore,20.40,0.27,"Received in
the Company",
2694,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",Sudipta Panda,U.S.A,0.03,0.00,Received in the Company,
2695,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",Manish Choudhary,U.S.A,0.01,0.00,Received in the Company,
2696,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",BHUPATHI RAJU L,U.S.A,0.49,0.01,Received in the Company,
2697,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",BHUPATHI RAJU L,U.S.A,1.37,0.02,Received in the Company,
2698,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",Shashank Weginwar,U.S.A,0.01,0.00,Received in the Company,
2699,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",Band Ranjan Subhash,United Kingdom,0.01,0.00,Received in the Company,
2700,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",Parvatkar Pritam,U.S.A,0.03,0.00,Received in the Company,
2701,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",BHUPATHI RAJU L,U.S.A,1.19,0.02,Received in the Company,
2702,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities",BHUPATHI RAJU L,U.S.A,0.00,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,management activities,,,,,,
2703,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",NATESH PARAMESWARAN P,U.S.A,0.01,0.00,Received in the Company,
2704,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",Deshbandhu Bansal,UAE,0.01,0.00,Received in the Company,
2705,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",RAJESH E P,United Kingdom,0.00,0.00,Received in the Company,
2706,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",RAJESH E P,United Kingdom,0.51,0.01,Received in the Company,
2707,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",Sudipta Panda,U.S.A,0.02,0.00,Received in the Company,
2708,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",VIKRAM GOEL,Canada,0.32,0.00,Received in the Company,
2709,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and
computer facilities management activities",JYOTI PRAKASH SAHU,United Kingdom,0.01,0.00,Received in the Company,
2710,TECH MAHINDRA LIMITED,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities
management activities",Parvatkar Pritam,U.S.A,0.04,0.00,Received in the Company,
2711,TECHAFFINITY CONSULTING PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",Richard Mark Nolting,U.S.A,0.63,0.01,Received in the Company,
2712,TECHAFFINITY CONSULTING PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support
and maintenance to the clients",Sajeev Parameswaran,U.S.A,0.63,0.01,Received in the Company,
2713,TECHAFFINITY CONSULTING PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support
and maintenance to the clients",Clifton Leroy Bradley,U.S.A,0.63,0.01,Received in the Company,
2714,"TECH-LONG PACKAGING MACHINERY INDIA PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Manufacture of machinery for working soft rubber or
plastics or for the","GUANGZHOU TECH-LONG PACKAGING MACHINERY
INDUSTRIES CO LTD",China,3.38,0.05,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"manufacture of products of
these materials",,,,,,
2715,TECHNEPLUS SOFTWARE INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",TECHNEPLUS PTE LTD,Singapore,0.10,0.00,Received in the Company,
2716,"TECHNOGRADIENT
TECHNOLOGIES PRIVATE LIMITED",TAMILNADU,Kanchipuram,"Providing software support
and maintenance to the clients","New Age Alpha, LLC",U.S.A,7.05,0.09,Received in the Company,
