Table No. 19 (c),,,,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
RECEIVED DURING APRIL 2020 TO JUNE 2020",,,,,,,,,,
1313,KCTC LOGISTICS PRIVATE LIMITED,TAMIL NADU,Chennai,Activities of shipping cargo agents,KCTC INTERNATIONAL LIMITED,South Korea,0.05,0.00,"Received in the
company",
1314,K-DANCE EVENTS PRIVATE LIMITED,GOA,North Goa,Other reservation service and related activities,BUKIN MIKHAIL,Kazakhstan,0.05,0.00,"Received in the
Company",
1315,K-DANCE EVENTS PRIVATE LIMITED,GOA,North Goa,Other reservation service and related activities,BUKINA KRISTINA,Kazakhstan,0.05,0.00,"Received in the
Company",
1316,"KEEP LEARNING RESOURCES PRIVATE
LIMITED",MAHARASHTRA,Mumbai,EDUCATION,Mr. Till Olbrich,Switzerland,3.08,0.04,"Received in the
company",
1317,"KELLEY MATERIAL HANDLING
EQUIPMENT INDIA PRIVATE LIMITED",DELHI,South Delhi,"Manufacture of other lifting and handling equipment and parts
thereof",4FRONT ENGINEERED SOLUTIONS INC,U.S.A,111.76,1.48,"Received in the
Company",
1318,KETOS WATER ENGINEERING PRIVATE,TAMIL NADU,Chennai,"Other professional, scientific and technical activities n.e.c.",KETOS INC,U.S.A,0.10,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,LIMITED,,,,,,,,company,
1319,"KFX CIRCUITS AND SYSTEMS PRIVATE
LIMITED",KARNATAKA,Bengaluru,Manufacture of other electrical equipment,Artesian Venture Partners Pyt Ltd,Australia,7.03,0.09,"Received in the
Company",
1320,"KGS DIAMOND TOOLS (INDIA) PRIVATE
LIMITED",KARNATAKA,Bangalore Rural,"Manufacture of machine tools for turning, drilling, milling,
shaping, planning, boring, grinding etc.",The Ferronato KGS Holding Ltd,UAE,1.50,0.02,"Received in the
Company",
1321,"KGS DIAMOND TOOLS (INDIA) PRIVATE
LIMITED",KARNATAKA,Bangalore Rural,"Manufacture of machine tools for turning, drilling, milling,
shaping, planning, boring, grinding etc.",The Ferronato KGS Holding Ltd,UAE,3.53,0.05,"Received in the
company",
1322,KHALOOM TEXTILES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other textiles/textile products n.e.c.,KHALOOM B.V,Netherland,1.37,0.02,Received in the company,
1323,"KHALOOM TEXTILES INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,Manufacture of other textiles/textile products n.e.c.,KHALOOM B.V,Netherland,2.87,0.04,"Received in the
company",
1324,"KHALOOM TEXTILES INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,Manufacture of other textiles/textile products n.e.c.,KHALOOM B.V,Netherland,1.32,0.02,"Received in the
company",
1325,"KHEOPS EPC SUBSTATION PROJECTS
INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,"Construction/erection and maintenance of power,
telecommunication and transmission lines",Linxon Pvt Ltd,"United
Kingdom",250.00,3.30,"Received in the
Company",
1326,KHEYTI TECH PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Other supporting activities including agricultural gardening
(excluding parks and gardening activities), n.e.c.",Kheyti Inc.,U.S.A,20.00,0.26,"Received in the
company",
1327,KIDEXT TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Nilimp Bhatt,U.S.A,1.76,0.02,"Received in the
company",
1328,KIDEXT TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Ashish Achyut,U.S.A,1.76,0.02,Received in the company,
1329,Kieraya Furnishing Solutions Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic
equipments etc.",Lightbox Ventures II,Mauritius,100.15,1.31,Received in the company,
1330,Kieraya Furnishing Solutions Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and
tableware, utensils, household electrical and electronic equipments etc.",Lightbox Expansion Fund,Mauritius,123.14,1.62,Received in the company,
1331,KIKUWA INDIA PRIVATE LIMITED,ANDHRA PRADESH,Chittoor,Casting of non-ferrous metals,Keymove Investment Pte Ltd,Singapore,129.40,1.70,Received in the company,
1332,KINECTRICS INDIA PRIVATE LIMITED,GUJARAT,Ahmedabad,Technical testing and analysis,KINECTRICS INTERNATIONAL INC.,Canada,0.74,0.01,"Received in the
company",
1333,KINECTRICS INDIA PRIVATE LIMITED,GUJARAT,Ahmedabad,Technical testing and analysis,AXIOM N. D. T. CORPORATION,Canada,73.16,0.96,"Received in the
company",
1334,"KISETSU SAISON FINANCE INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other credit granting,Credit Saison Co Limited,Japan,2500.00,32.79,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
1335,KKR ARC India Private Limited,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",KKR India Reconstruction Pte. Ltd.,Singapore,3.70,0.05,Received in the company,
1336,"Klook Travel Technology India Private
Limited",MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",Lin Zhaowei,HongKong,0.00,0.00,"Received in the
company",
1337,"Klook Travel Technology India Private
Limited",MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",Klook Travel Technology PTE Ltd,Singapore,0.10,0.00,"Received in the
company",
1338,"KNIGHT FINTECH RESEARCH PRIVATE
LIMITED",Maharashtra,Mumbai,Providing software support and maintenance to the clients,KNIGHT FINTECH PTE LTD,Singapore,7.20,0.09,"Received in the
company",
1339,KNOWLEDGE ENHANCE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Educational Support Services,M/s Goldmissile LLP,"United
Kingdom",0.00,0.00,"Received in the
company",
1340,KNOWLEDGE ENHANCE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Educational Support Services,M/s Goldmissile LLP,"United
Kingdom",12.08,0.16,"Received in the
company",
1341,KNOWLEDGE SQUARE PARKS & INCUBATORS PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,Other civil engineering projects n.e.c.,LC Core opportunities Fund Series 2 Pte. Ltd,Singapore,70.85,0.94,Received in the company,
1342,KNUDGE TECHNOLOGY PRIVATE LIMITED,UTTARAKHAND,Dehradun,"Other information technology and computer service activities
n.e.c",Jetty Ventures Limited,UAE,0.10,0.00,"Received in the
Company",
1343,KOCHASOFT INDIA PRIVATE LIMITED,TAMIL NADU,Chennai,Providing software support and maintenance to the clients,KOCHASOFT INC,U.S.A,0.99,0.01,"Received in the
company",
1344,Komorebi Tech Solutions Pvt Ltd,MAHARASHTRA,Mumbai,Urban or suburban passenger bus transport (excluding chartered bus),Lightbox Ventures III,Mauritius,393.45,5.16,Received in the company,
1345,"Koovs Marketing Consulting Private
Limited",Haryana,Gurugram,Other non-specialised wholesale trade n.e.c.,SGIK 3 Investments Limited,"United
Kingdom",15.06,0.20,Brownfield,
1346,KOSE CORPORATION INDIA PVT LTD,HARYANA,Gurgaon,Other non-specialised wholesale trade n.e.c.,KOSE CORPORATION,Japan,300.00,3.94,"Received in the
company",
1347,Kotwa-Muzaffarpur Tollway Limited,DELHI,South West Delhi,"Construction and maintenance of motorways, streets, roads,
other vehicular and pedestrian ways, highways, bridges, tunnels and subways",Cube Mobility Investments Pte. Ltd.,Singapore,0.60,0.01,Received in the company,
1348,KOUZINA FOOD TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Restaurants without bars,Kapil Lohia,U.S.A,1.00,0.01,Received in the company,
1349,KOUZINA FOOD TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Restaurants without bars,Anuj Srivastava,Singapore,1.78,0.02,"Received in the
company",
1350,KOUZINA FOOD TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Restaurants without bars,Reddi Kotha,Singapore,1.00,0.01,"Received in the
Company",
1351,KPIT Technologies Limited,MAHARASHTRA,Pune,"Architectural and engineering activities and related technical
consultancy",Kumar sharma,U.S.A,0.25,0.00,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
1352,KPIT Technologies Limited,MAHARASHTRA,Pune,Architectural and engineering activities and related technical consultancy,Kumar Sharma,U.S.A,0.24,0.00,Received in the company,
1353,KPIT Technologies Limited,MAHARASHTRA,Pune,"Architectural and engineering activities and related technical
consultancy",Pankaj Sathe,"United
Kingdom",0.72,0.01,"Received in the
company",
1354,KPIT Technologies Limited,MAHARASHTRA,Pune,"Architectural and engineering activities and related technical
consultancy",Aman Deshpande,U.S.A,0.38,0.01,"Received in the
company",
1355,KPOINT TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",SSG INVESTMENTS LLC,U.S.A,10.11,0.13,"Received in the
company",
1356,KRESS MACHINERY PRIVATE LIMITED,DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,POSITEC ENTERPRISES LIMITED,HongKong,0.48,0.01,"Received in the
company",
1357,KRESS MACHINERY PRIVATE LIMITED,DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,WELVAST ENTERPRISES LIMITED,HongKong,4.33,0.06,"Received in the
company",
1358,KRESS MACHINERY PRIVATE LIMITED,DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,WELVAST ENTERPRISES LIMITED,HongKong,1.87,0.02,Received in the company,
1359,KRESS MACHINERY PRIVATE LIMITED,DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,POSITEC ENTERPRISES LIMITED,HongKong,0.22,0.00,"Received in the
company",
1360,"KRISHIACHARYA TECHNOLOGIES PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c",ON Mauritius,Mauritius,175.16,2.31,"Received in the
company",
1361,KRISHIACHARYA TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,"Tempo Ventures, LLC",U.S.A,0.35,0.00,Received in the company,
1362,"KRISHIACHARYA TECHNOLOGIES PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c","Bi Fund I, a series of Tempo Ventures, LP",U.S.A,9.46,0.12,"Received in the
company",
1363,"KRISKA GENESIS INGREDIENTS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Processing of edible nuts,Karim Smadi,UAE,0.87,0.01,"Received in the
company",
1364,"KRISKA GENESIS INGREDIENTS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Processing of edible nuts,MME EL JAMIL NAJA,Lebanon,0.89,0.01,"Received in the
company",
1365,KRISTAL ADVISORS PRIVATE LIMITED,DELHI,Central Delhi,Management of other investment funds,KRISTAL.AI HOLDINGS PTE. LTD,Singapore,25.44,0.34,"Received in the
Company",
1366,Kritilabs Technologies Private Limited,TAMIL NADU,Chennai,Manufacture of other electronic consumer goods n.e.c. (this includes non-television video camera),Pontaq Nominees Limited,United Kingdom,13.83,0.18,Received in the Company,
1367,KRONIKARE INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Research and experimental development on natural sciences
and engineering",KroniKare Pte Ltd,Singapore,0.10,0.00,"Received in the
Company",
1368,KSH AUTOMOTIVE PRIVATE LIMITED,"ANDHRA
PRADESH",Nellore,"Manufacture of parts and accessories of bodies for motor
vehicles such as safety belts, airbags,doors, bumpers",Saehan Industrial Co Ltd,South Korea,163.25,2.14,"Received in the
company",
1369,KTE JUFENG SOLDER MANUFACTURING,DELHI,South West Delhi,Manufacture of other articles n.e.c.,LI RONG,China,1.60,0.02,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,PRIVATE LIMITED,,,,,,,,company,
1370,"KUEBLER AUTOMATION INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Manufacture of consumption meters for electricity, water or gas,
flow meters and counting meters",Fritz Kuebler GmbH,Germany,2.20,0.03,"Received in the
company",
1371,"KUEBLER AUTOMATION INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Manufacture of consumption meters for electricity, water or gas,
flow meters and counting meters",Fritz Kuebler GmbH,Germany,5.00,0.07,"Received in the
Company",
1372,Kulture Shop Private Limited,MAHARASHTRA,Mumbai,Manufacture of other articles n.e.c.,Christopher Mitchell,South Africa,1.30,0.02,"Received in the
company",
1373,KUMOH EMS INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Sale of motor vehicle parts and accessories,KUMOH EMS CO LTD,South Korea,10.00,0.13,Received in the company,
1374,"KWAI TECHNOLOGY INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Kwai Technology Ltd,South Korea,0.01,0.00,"Received in the
company",
1375,"KWAI TECHNOLOGY INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Joyo Technology Pte Ltd,Singapore,0.50,0.01,"Received in the
company",
1376,"KWAI TECHNOLOGY INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Joyo Technology Pte Ltd,China,75.73,1.00,"Received in the
Company",
1377,"KWICKBOX TECHNOLOGY PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other data processing, hosting and related activities n.e.c.",TECHAPP PRIVATE LIMITED,Singapore,50.00,0.66,"Received in the
Company",
1378,KYOKUTOH WELD INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other electrical equipment,Kyokutoh Co Ltd,Japan,6.50,0.09,"Received in the
company",
1379,L&W Construction Private Limited,KARNATAKA,Bengaluru,Construction of buildings carried out on own-account basis or on a fee or contract basis,LEE KIM TAH WOH HUP PTE LTD,Singapore,158.31,2.09,Received in the company,
1380,"LABOCOSMETICA CHEMICALS PRIVATE
LIMITED",MAHARASHTRA,Pune,"Manufacture of soap and detergents, cleaning and polishing
preparations, perfumes and toilet preparations",Mafra International SRL,Italy,6.00,0.08,"Received in the
company",
1381,Labosport India Private Limited,DELHI,South Delhi,Other amusement and recreation activities n.e.c.,LABOSPORT ASIA LIMITED,HongKong,3.16,0.04,"Received in the
Company",
1382,LAI Investment Manager Private Limited,MAHARASHTRA,Mumbai,Management of other investment funds,LOGOS INDIA PTE. LTD.,Singapore,22.46,0.29,Received in the company,
1383,LAI Investment Manager Private Limited,MAHARASHTRA,Mumbai,Management of other investment funds,LOGOS INDIA PTE. LTD.,Singapore,35.98,0.47,"Received in the
company",
1384,LAMPRE INDUSTEEL PRIVATE LIMITED,MAHARASHTRA,Pune,Machining; treatment and coating of metals,STICHTING STEELLIFE,Netherland,0.00,0.00,"Received in the
Company",
1385,LAMPRE INDUSTEEL PRIVATE LIMITED,MAHARASHTRA,Pune,Machining; treatment and coating of metals,LAMPRE INTERNATIONAL B.V.,Netherland,7.90,0.10,"Received in the
Company",
1386,LANDOUR BEVERAGES PRIVATE LIMITED,UTTARAKHAND,Dehradun,"Coffee curing, roasting, grinding blending etc. and manufacturing
of coffee products",Marcus Stephen Shaw,U.S.A,0.04,0.00,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
1387,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,DIVYABHANU SINGH,U.S.A,0.00,0.00,Received in the company,
1388,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,PANKAJ CHUGH,U.S.A,0.00,0.00,"Received in the
company",
1389,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,MEHUL SHAH,U.S.A,0.00,0.00,"Received in the
company",
1390,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,RAJESH C PANDYA,U.S.A,0.00,0.00,"Received in the
company",
1391,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,SARAVANAKUMAR GOVINDARAJ,U.S.A,0.00,0.00,"Received in the
company",
1392,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,RONI SATHYAVRATHAN SATHYAN,U.S.A,0.00,0.00,"Received in the
company",
1393,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,BRIJESH E. GOPINATH,U.S.A,0.00,0.00,Received in the company,
1394,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,SARBAJIT DEB,Denmark,0.01,0.00,"Received in the
company",
1395,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,SUDHIR CHATURVEDI,"United
Kingdom",0.01,0.00,"Received in the
company",
1396,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,ANIL G VAZIRANI,U.S.A,0.00,0.00,Received in the company,
1397,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,HARSH NAIDU,U.S.A,0.00,0.00,"Received in the
company",
1398,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,SARBAJIT DEB,Denmark,0.02,0.00,"Received in the
company",
1399,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,TAREK ASSAF,Australia,0.00,0.00,"Received in the
company",
1400,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,RAJESH BARWAL,Sweden,0.00,0.00,"Received in the
company",
1401,LARSEN & TOUBRO INFOTECH LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,DIBYENDU HALDER,U.S.A,0.00,0.00,Received in the company,
1402,LAST9 PRIVATE LIMITED,MAHARASHTRA,Pune,"Other information technology and computer service activities
n.e.c",LAST9 INC.,U.S.A,0.10,0.00,"Received in the
company",
1403,"LATERAL PRAXIS (INDIA) PRIVATE
LIMITED",MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Innoterra Tech Holding AG,Switzerland,39.88,0.53,"Received in the
company",
1404,LAUN TECHNOLOGY PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Manufacture of display components (plasma, polymer, LCD, LED)",Shenzhen Laun Clean-Tech Co. Ltd.,China,20.07,0.26,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,,,,,,,,,company,
1405,LAUN TECHNOLOGY PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Manufacture of display components (plasma, polymer, LCD, LED)",Shenzhen Laun Clean-Tech Co. Ltd.,China,4.19,0.05,"Received in the
company",
1406,LAVELLE NETWORKS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Kaaj Ventures LLC,U.S.A,7.49,0.10,"Received in the
company",
1407,"LAWRENCEDALE AGRO PROCESSING
INDIA (P) LTD",TAMIL NADU,Nilgiris,"Growing of carrots, beets,turnips, garlic, leeks and other root,
bulb vegetables(onion excluded)",Aspada Investment Company,Mauritius,10.50,0.14,"Received in the
company",
1408,LAWRENCEDALE AGRO PROCESSING INDIA (P) LTD,TAMIL NADU,Nilgiris,"Growing of carrots, beets,turnips, garlic, leeks and other root, bulb vegetables(onion excluded)",Unitus Impact Pcc-Lif Cell,Mauritius,10.50,0.14,Received in the company,
1409,"LAWRENCEDALE AGRO PROCESSING
INDIA (P) LTD",TAMIL NADU,Nilgiris,"Growing of carrots, beets,turnips, garlic, leeks and other root,
bulb vegetables(onion excluded)",Best Seller Foundation,Denmark,5.25,0.07,"Received in the
company",
1410,LEA ASSOCIATES SOUTH ASIA PVT. LTD.,DELHI,South Delhi,"Architectural and engineering activities and related technical
consultancy",LEA Group holdings Inc.,Canada,52.88,0.70,"Received in the
company",
1411,LEADIT INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Other information technology and computer service activities
n.e.c",LEAD IT CORPORATION,U.S.A,6.42,0.08,"Received in the
company",
1412,LEADIT INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Other information technology and computer service activities
n.e.c",LEAD IT CORPORATION,U.S.A,22.12,0.29,"Received in the
company",
1413,"Legacy Engineering Consultancy Private
Limited",KARNATAKA,Bengaluru,"Architectural and engineering activities and related technical
consultancy",Julia Pena,U.S.A,0.01,0.00,"Received in the
Company",
1414,LEI POWERGEAR PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Manufacture of other electrical equipment,LEADER ELECTRONICS INC,Taiwan,13.70,0.18,Received in the Company,
1415,"LEMINAR GLOBAL INDUSTRIES PRIVATE
LIMITED",TELANGANA,K.V.Rangareddy,"Manufacture of air-conditioning machines, including motor
vehicles air-conditioners","OVERSEAS OASIS INVESTMENT COMPANY LIMITED AS A
NOMINEE OF LEMINAR HOLDINGS LIMITED",UAE,0.00,0.00,"Received in the
Company",
1416,"LEMINAR GLOBAL INDUSTRIES PRIVATE
LIMITED",TELANGANA,K.V.Rangareddy,"Manufacture of air-conditioning machines, including motor
vehicles air-conditioners",LEMINAR HOLDINGS LIMITED,UAE,1.50,0.02,"Received in the
Company",
1417,LEMKEN INDIA AGRO EQUIPMENT PRIVATE LIMITED,MAHARASHTRA,Nagpur,Manufacture of other agricultural and forestry machinery n.e.c.,LEMKEN Landtechnik GmbH,Germany,121.95,1.61,Received in the Company,
1418,"LENDINGKART TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Other information technology and computer service activities
n.e.c",SISTEMA ASIA FUND PTE. LTD.,Singapore,56.26,0.74,"Received in the
company",
1419,"LENDINGKART TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Other information technology and computer service activities
n.e.c",FULLERTON FINANCIAL PRIVATE LIMITED,Singapore,431.23,5.69,"Received in the
company",
1420,"LENDINGKART TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Other information technology and computer service activities
n.e.c",SAAMA CAPITAL III LTD,Mauritius,75.02,0.99,"Received in the
company",
1421,"LENDINGKART TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,"Other information technology and computer service activities
n.e.c",BERTELSMANN NEDERLAND B.V.,Netherland,149.97,1.98,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
1422,Lenzing Modi Fibers India Private Ltd,MAHARASHTRA,Raigarh(MH),"Weaving, manufacturing of man-made fiber and man-made mixture fabrics.",LENZING AKTIENGESELLSCHAFT,Austria,7.02,0.09,Greenfield,
1423,LEONI Cable Solutions India Private Ltd,MAHARASHTRA,Pune,"Manufacture of other electronic and electric wires and cables
(insulated wire and cable made of steel, copper, aluminium)",Leoni Kabel GmbH,Germany,233.70,3.07,"Received in the
company",
1424,"LETSVENTURE TECHNOLOGIES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information service activities n.e.c.,Sprout Investments II,Mauritius,3.00,0.04,"Received in the
Company",
1425,"LETZ CONNECT TECHNOLOGIES PRIVATE
LIMITED",TAMIL NADU,Chennai,"Operation of other websites that act as portals to the Internet,
such as media sites providing periodically updated content",MYNDRIVEN SOLUTIONS USA LTD,U.S.A,7.50,0.10,"Received in the
company",
1426,Lexheal Technologies Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Prashant Abhishek,Oman,0.50,0.01,"Received in the
company",
1427,Lexheal Technologies Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Hemabh Shekhar,U.S.A,0.28,0.00,"Received in the
Company",
1428,Lexheal Technologies Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Masoodur Rahman,U.S.A,0.13,0.00,Received in the company,
1429,"LEXIN INDIA TECHNOLOGY PRIVATE
LIMITED",KARNATAKA,Bengaluru,Software installation,M/s.INSTALLMENT (HK) INVESTMENT LIMITED,HongKong,73.83,0.98,"Received in the
Company",
1430,LF Financial Services Private Limited,DELHI,North West Delhi,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Loan Frame Technologies Pte Ltd.,Singapore,30.00,0.40,"Received in the
Company",
1431,LIANCHUANG ELECTRONIC INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,Manufacture of other electronic components n.e.c,Chongqing Liangjiang Lian Chuang Electronic Co. Ltd.,China,195.05,2.58,Received in the company,
1432,"LIANCHUANG ELECTRONIC INDIA
PRIVATE LIMITED",UTTAR PRADESH,Gautam Buddha Nagar,Manufacture of other electronic components n.e.c,Lian Chunag Electronics (HK) Company Limited,HongKong,10.27,0.14,"Received in the
company",
1433,LIFE SOURCE (INDIA) TECHNOLOGY PRIVATE LIMITED,MAHARASHTRA,Ahmed Nagar,"Manufacture of metal household articles (plates, saucers, pots,
kettles, saucepans, frying pans and other non-electrical utensils, small hand-operated kitchen appliances and accessories)",Inrobot Technology Limited,China,4.00,0.05,Received in the Company,
1434,"LIFEREADY EDU SERVICES PRIVATE
LIMITED",TELANGANA,Hyderabad,Other primary education activities n.e.c.,Seed U Fund LLC,U.S.A,2.60,0.03,"Received in the
Company",
1435,LIGHT INFORMATION SYSTEMS PRIVATE LIMITED,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",NB Ventures Limited,British Virginia,1.48,0.02,Received in the company,
1436,"LIGHT INFORMATION SYSTEMS PRIVATE
LIMITED",MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",NB Ventures Limited,"Virgin
Islands(US)",1.03,0.01,"Received in the
company",
1437,"LINK ADMINISTRATION SERVICES
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",Link Administration Pty Limited,Australia,0.10,0.00,"Received in the
company",
1438,"LINK ADMINISTRATION SERVICES
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",Link Market Services Group Pty Limited,Australia,0.00,0.00,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
1439,LINKS FIELD NETWORKS (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Activities of maintaining and operating paging, cellular and other telecommunication networks",LINKS FIELD NETWORKS LIMITED,HongKong,0.10,0.00,Received in the Company,
1440,LIONESS TILE PRIVATE LIMITED,DELHI,South Delhi,Manufacture of other articles n.e.c.,KELLY R DUFFIELD,U.S.A,0.38,0.00,"Received in the
company",
1441,LIQUIDROCK ADVISORY PRIVATE LIMITED,TELANGANA,Hyderabad,Other civil engineering projects n.e.c.,KRISHNAKANTH NIMMAGADDA,U.S.A,0.10,0.00,"Received in the
company",
