Table No.19 (a),,,,,,,,
"STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER APPROVAL ROUTE
39,Quintillion Business Media Private Limit,U.S.A,Bloomberg L.P,NEW DELHI,Television programming and broadcasting activities,55.69,0.78,
40,SHEHAR ADVISORS PRIVATE LIMITED,U.S.A,CVC Advisory Partners India Holdings II,MUMBAI,Activities auxiliary to financial service activities n.e.c.,127.02,1.78,
41,AIRIS PHARMA PRIVATE LIMITED,U.S.A,KISHORE KUMAR GANJI,HYDERABAD,Research and experimental development on natural sciences and engineering,13.00,0.18,
42,AIRIS PHARMA PRIVATE LIMITED,U.S.A,MOHAN R PATALOLLA,HYDERABAD,Research and experimental development on natural sciences and engineering,7.46,0.10,
43,AIRIS PHARMA PRIVATE LIMITED,U.S.A,KISHORE KUMAR GANJI,HYDERABAD,Research and experimental development on natural sciences and engineering,6.00,0.09,
44,AIRIS PHARMA PRIVATE LIMITED,U.S.A,MOHAN R PATALOLLA,HYDERABAD,Research and experimental development on natural sciences and engineering,2.53,0.04,
45,Sun Pharmaceutical Industries Limited,U.S.A,Kandi Chan,AHMEDABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid, its",0.10,0.00,
46,AIRIS PHARMA PRIVATE LIMITED,U.S.A,KISHORE KUMAR GANJI,HYDERABAD,Research and experimental development on natural sciences and engineering,6.00,0.08,
47,AIRIS PHARMA PRIVATE LIMITED,U.S.A,KISHORE KUMAR GANJI,HYDERABAD,Research and experimental development on natural sciences and engineering,13.00,0.19,
48,PMR MUD RIGGERS INDIA PRIVATE LIMITED,U.S.A,Premium Oilfield Technologies LLC,MUMBAI,Off shore extraction of crude petroleum,0.00,0.00,
49,ZIM Laboratories Limited,Algeria,Iguer Abdelmounaim,MUMBAI,Manufacture of allopathic pharmaceutical preparations,54.49,0.78,
Grand Total,,,,,,"27,701.06",396.39,
