Table No.19 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
71,BFG INTERNATIONAL PRIVATE LIMITED,Baharain,BFG International WLL,HYDERABAD,Manufacture of other plastics products n.e.c.,13.15,0.20,
72,A. SCHULMAN PLASTICS INDIA PVT LTD - REg,Belgium,A SCULMAN PLASTICS BVBA,AHMEDABAD,Manufacture of other plastics products n.e.c.,129.72,1.95,
73,LAHMEYER INTERNATIONAL (INDIA) PRIVATE L,Belgium,TRACTEBEL ENGINEERING S.A.,NEW DELHI,Architectural and engineering activities and related technical consultancy,13.01,0.20,
74,EFECO SERVICES PRIVATE LIMITED,Belgium,ESCO FINANCIAL AND ENGINEERING COMPANY,BANGALORE,"Accounting, bookkeeping and auditing activities",0.10,0.00,
75,M/S GRANULES OMNICHEM PVT LTD,Belgium,SA Ajinomoto Omnichem NV,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",19.45,0.29,
76,MSA GUJRAT MOLECULAR IMAGING INDIA PVT L,Belgium,PHILIPPE ARMAND JEANNE HERMANS,MUMBAI,Other business support service activities n.e.c.,0.04,0.00,
77,BEKAERT CARDING SOLUTIONS PVT. LTD.,Belgium,NV BEKAERT SA,MUMBAI,Manufacture of all types of textile garments and clothing accessories,90.00,1.34,
78,HMSU ROLLERS (INDIA) PRIVATE LIMITED,Belgium,HANNECARD NV,AHMEDABAD,Manufacture of other rubber products n.e.c.,46.00,0.69,
79,UMBERTO CERAMICS INTERNATIONAL PVT.LTD,Belgium,Billiet Trading Company,MUMBAI,Manufacture of ceramic products n.e.c.,3.35,0.05,
80,M/S GRANULES OMNICHEM PVT LTD,Belgium,SA Ajinimoto Omnichem NV,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",118.81,1.77,
81,QUINVITA INDIA PVT LTD,Belgium,quinvita nv,NEW DELHI,Other supporting activities including agricultural gardening (excluding parks and gardening activities),6.05,0.09,
82,QUINVITA INDIA PVT LTD,Belgium,quinvita nv,NEW DELHI,Other supporting activities including agricultural gardening (excluding parks and gardening activities),6.01,0.09,
83,BOORTMALT INDIA HOLDINGS PRIVATE LIMITED,Belgium,BOORTMALT N.V.,NEW DELHI,Growing of other cereals,21.91,0.33,
84,EUROCIRCUITS INDIA LIMITED,Belgium,Eurocircuits N.V.,AHMEDABAD,"Manufacture of bare printed circuit boards,  loading of components onto printed circuit boards; manufacture",10.00,0.15,
85,CATVISION UNITRON PRIVATE LIMITED,Belgium,UNITRON GROUP NV,NEW DELHI,Other specialized design activities n.e.c.,2.89,0.04,
86,M/S GRANULES OMNICHEM PVT LTD,Belgium,SA Ajinomoto Omnichem NV,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",2.55,0.04,
87,M/S GRANULES OMNICHEM PVT LTD,Belgium,SA Ajinomoto Omnichem NV,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,
endocrine",65.00,0.97,
88,ROYAL FORT RESORTS PVT LTD,Canada,ME TO WE INC,JAIPUR,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",4.07,0.06,
89,MINIMALIST CREATIONS PRIVATE LIMITED,Canada,OMPAL SINGH,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,0.05,0.00,
90,DRAGON WAVE INDIA PRIVATE LIMITED,Canada,DRAGONWAVE PTE LTD,NEW DELHI,"Manufacture of data communications equipment, such as bridges, routers, and gateways",0.90,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
91,CARIBOU TECHNOLOGIES PVT LTD,Canada,Caribou Technologies Incorporated,HYDERABAD,Providing software support and maintenance to the clients,0.50,0.01,
92,CARIBOU TECHNOLOGIES PVT LTD,Canada,Josephine Turner,HYDERABAD,Providing software support and maintenance to the clients,0.00,0.00,
93,MAXTECH SINTERED PRODUCT PVT LTD-Now SIn,Canada,MAXTECH MANUFACTURING INC,MUMBAI,Manufacture of other structural metal products,16.45,0.25,
94,KIRPEKAR MICRO TOOL AND MACHINE PVT LTD,Canada,MICRO TOOL AND MACHINE LTD,MUMBAI,Other business support service activities n.e.c.,0.56,0.01,
95,LIVINGSTON INTERNATIONAL INDIA PRIVATE L,Canada,Livingston International Inc.,MUMBAI,"Other professional, scientific and technical activities n.e.c.",0.00,0.00,
96,MINAEAN HABITAT INDIA PVT LTD,Canada,Minaean International Corporation,MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts,
trusses,",85.03,1.27,
97,MINAEAN HABITAT INDIA PVT LTD,Canada,"Minaean Building Solutions Inc.,",MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts,
trusses,",16.00,0.24,
98,MINAEAN HABITAT INDIA PVT LTD,Canada,"Minaean Building Solutions Inc.,",MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts, trusses,",29.60,0.44,
99,MINAEAN HABITAT INDIA PVT LTD,Canada,"Minaean Building Solutions Inc.,",MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts, trusses,",30.00,0.45,
100,MINAEAN HABITAT INDIA PVT LTD,Canada,Minaean International Corporation,MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts, trusses,",7.60,0.11,
101,NUEVO POLYMERS PRIVATE LIMITED,Canada,ENGENIUM CHEMICALS CORP.,NEW DELHI,Other grain milling and processing n.e.c.,53.09,0.79,
102,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD,AHMEDABAD,Manufacture of urea and other organic fertilizers,5.58,0.08,
