Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
RECEIVED DURING JANUARY 2020 TO MARCH 2020",,,,,,,,,,
267,KIMPLAS PIPING SYSTEMS LIMITED,MAHARASHTRA,Nashik,"Manufacture of moulded industrial accessories of plastics [including electrical insulating fittings of
plastics]",Norma Group Asia Pacific Holding Pte Limited,Singapore,0.70,0.01,Received in the Company,
268,KIMPLAS PIPING SYSTEMS LIMITED,MAHARASHTRA,Nashik,"Manufacture of moulded industrial accessories of
plastics [including electrical insulating fittings of plastics]",Norma Group Asia Pacific Holding Pte Limited,Singapore,21.35,0.30,Received in the company,
269,KLEIO DEVELOPERS PRIVATE LIMITED,KARNATAKA,Bengaluru,Construction of buildings carried out on own- account basis or on a fee or contract basis,Moribus Holdings Pte Ltd,Singapore,0.00,0.00,Received in the company,
270,KLEIO DEVELOPERS PRIVATE LIMITED,KARNATAKA,Bengaluru,Construction of buildings carried out on own- account basis or on a fee or contract basis,Moribus Holdings Pte Ltd,Singapore,0.01,0.00,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
271,Klub Works Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,KEN CAPITAL TECHNOLOGIES PTE. LTD.,Singapore,0.05,0.00,Received in the company,
272,Klub Works Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,KEN CAPITAL TECHNOLOGIES PTE. LTD.,Singapore,0.05,0.00,Received in the company,
273,Krebs & Riedel Abrasives India Private Limited,KARNATAKA,Bengaluru,"Manufacture of machine tools for turning, drilling, milling, shaping, planning, boring,
grinding etc.",K AND R INTERNATIONAL HOLDING GMBH,Germany,0.01,0.00,Received in the Company,
274,KREDIFY FINTECH SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Thane,Other information technology and computer service activities n.e.c,Kredify INC,U.S.A,0.05,0.00,Greenfield,
275,KREDIFY FINTECH SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Thane,Other information technology and computer service activities n.e.c,KREDIFY INC,U.S.A,0.05,0.00,Greenfield,
276,Lambdatest India Pvt Ltd,DELHI,South Delhi,Other information technology and computer service activities n.e.c,LambdaTest Inc,U.S.A,0.10,0.00,Received in the company,
277,LEG GODT INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes
bicycles, cycle ricksh",LEGO System A/S,Denmark,0.00,0.00,Received in the company,
278,LEITNER INDIA PRIVATE LIMITED,DELHI,Central Delhi,Other civil engineering projects n.e.c.,ROPFIN GMBH,Austria,0.00,0.00,Received in the Company,
279,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety goggles etc.",SVF II Lightbulb (Cayman) Limited,Cayman Islands,914.99,12.80,Received in the company,
280,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription,
contact lenses, safety goggles etc.",SVF II Lightbulb (Cayman) Limited,Cayman Islands,70.04,0.98,Received in the company,
281,LENTRA AI PRIVATE LIMITED,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,Bessemer India Capital Holdings II Limited,Mauritius,21.00,0.29,Received in the company,
282,LENTRA AI PRIVATE LIMITED,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,Bessemer India Capital Holdings II Limited,Mauritius,55.23,0.77,Received in the company,
283,LETRIM INTELLIGENCE SERVICES PRIVATE LIMITED,TAMIL NADU,Tiruvallur,Data processing activities including report writing,MERIT GROUP LIMITED,United Kingdom,0.05,0.00,Received in the Company,
284,LETSAUTHOR TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Web hosting activities,ZYNGA BVBA,Belgium,0.30,0.00,Received in the company,
285,Limber Infrastructure Solution Private Limited,MAHARASHTRA,Mumbai,Management consultancy activities,Eight Capital India Recovery Fund Limited,Mauritius,18.00,0.25,Received in the company,
286,Linanda Consumer India Private Limited,MAHARASHTRA,Mumbai,"Wholesale of toiletry, perfumery and cosmetics",Kino International Pte. Ltd.,Singapore,0.09,0.00,Received in the company,
287,LINGAMANENI EDUCATIONAL ACADEMIC FOUNDATION PRIVATE LIMITED,ANDHRA PRADESH,Krishna,Other educational services n.e.c.,FUTURETECH HOLDING COMPANY,U.S.A,5.99,0.08,Received in the company,
288,"LINGAMANENI EDUCATIONAL ACADEMIC FOUNDATION PRIVATE
LIMITED",ANDHRA PRADESH,Krishna,Other educational services n.e.c.,FUTURETECH HOLDING COMPANY,U.S.A,5.99,0.08,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
289,"LINGAMANENI EDUCATIONAL ACADEMIC FOUNDATION PRIVATE
LIMITED",ANDHRA PRADESH,Krishna,Other educational services n.e.c.,SIRI ERP SOLUTIONS INC,U.S.A,35.98,0.50,Received in the company,
290,"LINGAMANENI EDUCATIONAL
ACADEMIC FOUNDATION PRIVATE LIMITED",ANDHRA PRADESH,Krishna,Other educational services n.e.c.,FUTURETECH HOLDING COMPANY,U.S.A,53.91,0.76,Received in the company,
291,Louvre Hotels India Private Limited,DELHI,North West Delhi,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",Campanile Nederland BV,Netherland,0.00,0.00,Received in the company,
292,LQ ARROW SECURITY PRODUCTS (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of other electronic components n.e.c,Landqart AG,Switzerland,1.23,0.02,Received in the company,
293,Madanahatti Logistics And Industrial Parks Private Limited,MAHARASHTRA,Mumbai,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in
foreign trade zones",BRE ASIA URBAN HOLDINGS LTD,Mauritius,38.95,0.52,Received in the Company,
294,MAFICO SERVICES PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,PFH SPRL,Belgium,0.80,0.01,Received in the company,
295,MAFICO SERVICES PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,PFH SPRL,Belgium,1.43,0.02,Received in the company,
296,MAFICO SERVICES PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,PFH SPRL,Belgium,1.00,0.01,Received in the company,
297,MAFICO SERVICES PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,PFH SPRL,Belgium,0.05,0.00,Received in the company,
298,MAFICO SERVICES PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,PFH SPRL,Belgium,12.48,0.17,Received in the company,
299,MAGMA ENGINEERING INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Computer consultancy and computer facilities management activities,Magma Giessereitechnologie GmbH,Germany,0.09,0.00,Received in the company,
300,MAGMA ENGINEERING INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Computer consultancy and computer facilities management activities,Sigma Engineering GmbH,Germany,0.01,0.00,Received in the company,
301,MAHAMELA TECHNOLOGIES PRIVATE LIMITED,DELHI,South Delhi,Retail sale via e-commerce,"MELA TECHNOLOGIES, INC",U.S.A,0.02,0.00,Received in the company,
302,Mahindra CIE Automotive Limited,MAHARASHTRA,Mumbai,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy","Participaciones Internacionales Autometal Dos, S.L",Spain,4826.36,67.68,Received in the company,
303,MAINI PRECISION PRODUCTS LIMITED,KARNATAKA,Bengaluru,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers,
clutches, ste",BRIOSO AND CO PTY LTD,Australia,103.88,1.40,Received in the Company,
304,MANIPAL GLOBAL EDUCATION SERVICES PVT LTD,KARNATAKA,Bengaluru,Educational Support Services,MANIPAL ACADEMIC SERVICES INTERNATIONAL,Mauritius,63.86,0.89,Received in the company,
305,MANNA HEALTHCARE PRIVATE LIMITED,DELHI,North West Delhi,Telephone based information services,Roundglass LLC,U.S.A,1.94,0.03,Received in the company,
306,Manupatra information solutions private limited,DELHI,Central Delhi,Data processing activities including report writing,Secure Investments Limited,Mauritius,43.50,0.61,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
307,MANVISH SUNRAYS TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other electrical equipment,WU SHENGFEI,China,0.05,0.00,Received in the Company,
308,Maowell Electronics Private Limited,UTTAR PRADESH,"Gautam Buddha
Nagar",Manufacture of other measuring n.e.c.,Realwell Trading Limited,China,0.05,0.00,Received in the company,
309,Mariana Infrastructure Limited,DELHI,Central Delhi,Real estate activities with own or leased property,BREP Asia SG L&T Holding (NQ) Pte. Ltd.,Singapore,0.12,0.00,Received in the company,
310,Mariana Infrastructure Limited,DELHI,Central Delhi,Real estate activities with own or leased property,BREP Asia SBS L&T Holding (NQ) Ltd,Cayman Islands,0.00,0.00,Received in the company,
311,Mariana Infrastructure Limited,DELHI,Central Delhi,Real estate activities with own or leased property,BREP VIII SBS L&T Holding (NQ) Ltd,Cayman Islands,0.00,0.00,Received in the company,
312,MASSIVE RESTAURANTS PRIVATE LIMITED,HARYANA,Gurgaon,Bars and Restaurants with bars,GAJA CAPITAL FUND II LIMITED,Mauritius,120.29,1.68,Received in the company,
313,MAX LIFE INSURANCE COMPANY LIMITED,PUNJAB,Nawanshahr,Life insurance,MITSUI SUMITOMO INSURANCE COMPANY LIMITED,Japan,667.18,9.36,Received in the company,
314,MAYFLOWER LANGUAGE SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other professional, scientific and technical activities n.e.c.",Summa Linguae S.A,Poland,6.42,0.09,Received in the company,
315,Mazars Business Advisors Private Limited,MAHARASHTRA,Mumbai,Management consultancy activities,Mazars Asia Pacific PTE. LTD.,Singapore,0.22,0.00,Received in the company,
316,MCPP INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Mitsubishi Chemical Corporation,Japan,6.35,0.09,Received in the company,
317,MCPP INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Mitsubishi Chemical Corporation,Japan,35.48,0.50,Received in the company,
318,MCPP INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Mitsubishi Chemical Corporation,Japan,5.47,0.08,Received in the company,
319,MCPP INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Mitsubishi Chemical Corporation,Japan,23.52,0.33,Received in the company,
320,MCPP INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Mitsubishi Chemical Corporation,Japan,0.44,0.01,Received in the company,
321,MCPP INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Mitsubishi Chemical Corporation,Japan,14.03,0.20,Received in the company,
322,MCQDB PRIVATE LIMITED,KARNATAKA,Bengaluru,OTHER EDUCATIONAL SERVICES N.E.C.,MCQDB LLC,U.S.A,0.05,0.00,Received in the company,
323,MINERVA FLAVOURS AND FRAGRANCES PRIVATE LIMITED,ANDHRA PRADESH,Visakhapatn am,"Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by
oxidation, polymerization etc.)",FERNANDO MORENO EGEA,Spain,0.00,0.00,Received in the Company,
324,Mize Software Solutions Private Limited,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,MIZE Inc,U.S.A,19.70,0.28,Received in the company,
325,Mize Software Solutions Private Limited,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,Mize Inc,U.S.A,2.19,0.03,Received in the Company,
326,Mize Software Solutions Private Limited,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,Mize Inc & Ashok Kumar Reddy Kartham,U.S.A,0.00,0.00,Received in the company,
327,MMK TOLL ROAD PRIVATE LIMITED,MAHARASHTRA,Mumbai,Management of other investment funds,Croxley Investment Pte. Ltd.,Singapore,49.00,0.69,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
328,MOONRAFT INNOVATION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,UST GLOBAL (SINGAPORE) PTE LTD,Singapore,6.38,0.09,Received in the company,
329,MOONRAFT INNOVATION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,UST GLOBAL (SINGAPORE) PTE LTD,Singapore,69.96,0.98,Received in the company,
330,MOONRAFT INNOVATION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,UST GLOBAL (SINGAPORE) PTE LTD,Singapore,33.67,0.47,Received in the company,
331,MOONRAFT INNOVATION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,UST GLOBAL (SINGAPORE) PTE LTD,Singapore,6.35,0.09,Received in the company,
332,MOONSHINE TECHNOLOGY PRIVATE LIMITED,DELHI,South Delhi,Computer consultancy and computer facilities management activities,Bellerive Capital (BCP) 6 Limited,British Virginia,33.73,0.47,Received in the company,
333,"MOUNTAINSTAR INVESTMENT MANAGERS INDIA PRIVATE
LIMITED",HARYANA,Gurgaon,Management of other investment funds,BPG Holdings Group Inc.,Canada,0.00,0.00,Received in the company,
334,"MOUNTAINSTAR INVESTMENT
MANAGERS INDIA PRIVATE LIMITED",HARYANA,Gurgaon,Management of other investment funds,Brookfield India Holdings Inc.,Canada,0.10,0.00,Received in the company,
335,Myles Automotive Technologies Private Limited,DELHI,Central Delhi,Renting and leasing of motor vehicles,Swatantra M Vij & Gitashree Vij,U.S.A,0.02,0.00,Received in the company,
336,NATURELL INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like
manufacture of egg powder, sambar powder etc.",India Agri Business Fund II Limited,Mauritius,24.75,0.33,Received in the Company,
337,Navstik Autonomous Systems Private Limited,MAHARASHTRA,Pune,Research and experimental development on natural sciences and engineering,FlytBase Inc,U.S.A,3.35,0.05,Received in the company,
338,NCP Commercials Private Limited,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,SHUBH HOLDINGS PTE. LTD.,Singapore,0.10,0.00,Received in the company,
339,NCP Commercials Private Limited,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,VARDE HOLDINGS PTE. LTD.,Singapore,0.00,0.00,Received in the company,
340,Network Solutions Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,IBM South Asia Holdings,Mauritius,9.44,0.13,Received in the Company,
341,Network Solutions Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,IBM South Asia Holdings limited,Mauritius,21.23,0.29,Received in the Company,
342,Network Solutions Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,IBM South Asia Holdings Limited,Mauritius,23.59,0.33,Received in the company,
343,Network Solutions Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,IBM South Asia Holdings,Mauritius,63.69,0.89,Received in the company,
344,Network Solutions Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,IBM South Asia Holdings,Mauritius,31.90,0.43,Received in the Company,
345,NIANTIC INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,Niantic Inc,U.S.A,6.54,0.09,Received in the company,
346,NIPPON LIFE INDIA AIF TRUSTEE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Activities auxiliary to financial service activities n.e.c.,Nippon Life Insurance Company,Japan,1.31,0.02,Received in the company,
347,NOCON SOLUTIONS PRIVATE LIMITED,KERALA,Thiruvanant hapuram,Other information technology and computer service activities n.e.c,Binoy cherian,U.S.A,0.21,0.00,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
348,Northern Arc Capital Limited,TAMIL NADU,Chennai,"Other financial service activities, except insurance and pension funding activities, n.e.c.",SUMITOMO MITSUI BANKING CORPORATION,Japan,750.00,10.52,Received in the company,
349,NOVAAIR TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of gas,Novo Holding II Pte. Ltd. and Yolo India Pte. Ltd.,Singapore,0.01,0.00,Received in the company,
350,NWZ TECHNOLOGIES INDIA PRIVATE LIMITED,Telangana,Hyderabad,Other information technology and computer service activities n.e.c,NUWAYZ INC,U.S.A,0.01,0.00,Received in the Company,
351,NWZ TECHNOLOGIES INDIA PRIVATE LIMITED,Telangana,Hyderabad,Other information technology and computer service activities n.e.c,NUWAYZ INC,U.S.A,0.00,0.00,Received in the Company,
352,O2 Power Private Limited,DELHI,South West Delhi,Electric power generation using solar energy,O2 POWER SG PTE. LTD.,Singapore,0.05,0.00,Received in the Company,
353,O2 Power Private Limited,DELHI,South West Delhi,Electric power generation using solar energy,O2 POWER SG PTE. LTD.,Singapore,0.05,0.00,Received in the Company,
354,Ocean Pearl Logistics Private Limited,KARNATAKA,Dakshina Kannada,Cargo handling incidental to air transport,SBS Holdings Inc,Japan,0.05,0.00,Received in the company,
355,Ocean Pearl Logistics Private Limited,KARNATAKA,Dakshina Kannada,Cargo handling incidental to air transport,SBS Logistics Singapore Pte Ltd,Singapore,0.05,0.00,Received in the company,
356,OCS TECHNICAL SOLUTIONS INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,Activities of food service contractors (e.g. for transportation companies),PLANET ENERGY SERVICES PTE LTD,Singapore,0.10,0.00,Received in the company,
357,OILTECH ENGINEERING (INDIA) PRIVATE LIMITED,TAMIL NADU,Chennai,Architectural and engineering activities and related technical consultancy,DE RAJ GROUP AG,Germany,5.29,0.07,Received in the company,
358,OITOLABS TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Jeffrey David Booth,Canada,0.04,0.00,Received in the Company,
359,OIVI TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program
to meet the needs of a particular client excluding web-page designing",OIVI AS,Norway,0.10,0.00,Received in the company,
360,OLAP SYSTEMS INTERNATIONAL PRIVATE LIMITED,HARYANA,Gurgaon,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Satya Vrat Ahuja,U.S.A,0.10,0.00,Received in the company,
361,One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,K2 VC I LLC,U.S.A,69.59,0.98,Received in the company,
362,One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,K2 VC I LLC,U.S.A,140.63,1.97,Received in the company,
363,One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,Fortune Pre- IPO Fund LP,U.S.A,157.56,2.21,Received in the company,
364,One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,K2 VC I LLC,U.S.A,199.60,2.68,Received in the Company,
365,One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,K2 VC I LLC,U.S.A,199.60,2.68,Received in the Company,
366,ONION CREDIT PRIVATE LIMITED,TELANGANA,K.V.Rangare ddy,Other information technology and computer service activities n.e.c,Particle Technology Pte Ltd.,Singapore,0.05,0.00,Received in the company,
367,ONION CREDIT PRIVATE LIMITED,TELANGANA,K.V.Rangare ddy,Other information technology and computer service activities n.e.c,Particle Technology Pte Ltd.,Singapore,0.05,0.00,Received in the Company,
368,Open Financial Technologies Private Limited,KERALA,Malappuram,Other information service activities n.e.c.,TONA Investments L.P.,Cayman Islands,13.37,0.19,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
369,Open Financial Technologies Private Limited,KERALA,Malappuram,Other information service activities n.e.c.,TONA Investments L.P.,Cayman Islands,4.25,0.06,Received in the company,
370,Open Financial Technologies Private Limited,KERALA,Malappuram,Other information service activities n.e.c.,Speedinvest F Euveca GMBH & CO KG,Austria,12.76,0.18,Received in the company,
371,Open Financial Technologies Private Limited,KERALA,Malappuram,Other information service activities n.e.c.,Speedinvest F Euveca GMBH & CO KG,Austria,39.80,0.56,Received in the company,
372,ORAKOR CONSULTANTS PRIVATE LIMITED,KERALA,Ernakulam,"Other data processing, hosting and related activities n.e.c.",MICHAEL WAYNE VIDLER,Australia,0.04,0.00,Received in the company,
373,ORAKOR CONSULTANTS PRIVATE LIMITED,KERALA,Ernakulam,"Other data processing, hosting and related activities n.e.c.",MICHAEL LEO CLOWES,Australia,0.04,0.00,Received in the company,
374,ORAKOR FACILITIES PRIVATE LIMITED,KERALA,Ernakulam,Other business support service activities n.e.c,MICHAEL LEO CLOWES,Australia,0.04,0.00,Received in the company,
375,ORAKOR FACILITIES PRIVATE LIMITED,KERALA,Ernakulam,Other business support service activities n.e.c,MICHAEL WAYNE VIDLER,Australia,0.04,0.00,Received in the company,
376,Orange Rajkot Wind Power Private Limited,DELHI,South West Delhi,Electric power generation using other non conventional sources,Japonica Holdings Pte. Ltd.,Singapore,0.10,0.00,Received in the Company,
377,Oval Healthcare Private Limited,DELHI,West Delhi,Other human health activities n.e.c. (including independent ambulance activities),B.Y.T Tammuz Family Ltd,Israel,1.54,0.02,Received in the company,
378,PACKT LEARNING SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Retail sale of books of all kinds,David Maclean,United Kingdom,0.15,0.00,Received in the company,
379,PeopleStrong HR Services Private Limited,HARYANA,Gurgaon,Human resources provision and management of human resources functions,Plenty Private Equity Fund I Limited,Mauritius,92.15,1.29,Received in the company,
380,PeopleStrong HR Services Private Limited,HARYANA,Gurgaon,Human resources provision and management of human resources functions,Plenty Private Equity Fund I Limited,Mauritius,34.60,0.48,Received in the company,
381,PIGEON EDUCATION TECHNOLOGY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,EDUCATION,DAITUZI EDUCATION TECHNOLOGY CORPORATION LIMITED,HongKong,0.10,0.00,Received in the Company,
382,PILLARPLUS PRIVATE LIMITED,RAJASTHAN,Jaipur,Other information technology and computer service activities n.e.c,PILLARPLUS INC.,U.S.A,0.12,0.00,Received in the Company,
383,Planet11 Ecommerce Solutions India Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Veritas Capital Co. Ltd.,South Korea,0.79,0.01,Received in the Company,
384,Playdom India Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Playdom Inc.,U.S.A,0.10,0.00,Received in the Company,
385,Poncho Hospitality Private Limited,KARNATAKA,Bengaluru,"Cafeterias, fast-food restaurants and other food preparation in market stalls",REDEFINE CAPITAL FUND LP,Cayman Islands,23.64,0.33,Received in the company,
386,Poncho Hospitality Private Limited,KARNATAKA,Bengaluru,"Cafeterias, fast-food restaurants and other food preparation in market stalls",REDEFINE CAPITAL FUND LP,Cayman Islands,1.79,0.03,Received in the company,
387,PRANA CONSULTING SERVICES PRIVATE LIMITED,TAMIL NADU,Kanchipura m,Computer consultancy and computer facilities management activities,Prana Consulting Inc,U.S.A,2.06,0.03,Received in the company,
388,PRANA CONSULTING SERVICES PRIVATE LIMITED,TAMIL NADU,Kanchipura m,Computer consultancy and computer facilities management activities,Prana Consulting INC,U.S.A,1.24,0.02,Received in the company,
389,PRANA CONSULTING SERVICES PRIVATE LIMITED,TAMIL NADU,Kanchipura m,Computer consultancy and computer facilities management activities,Prana Consulting Inc,U.S.A,0.41,0.01,Received in the company,
390,PRANA CONSULTING SERVICES,TAMIL NADU,Kanchipura,Computer consultancy and computer facilities,Prana Consulting Inc,U.S.A,0.41,0.01,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,PRIVATE LIMITED,,m,management activities,,,,,company,
391,Precious Alloys Private Limited,MAHARASHTRA,Mumbai,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or
semi-precious stones or of other materials",LEGOR GROUP S.p.A,Italy,80.00,1.12,Received in the company,
392,Precious Alloys Private Limited,MAHARASHTRA,Mumbai,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or
semi-precious stones or of other materials",LEGOR GROUP SPA,Italy,80.00,1.12,Received in the company,
393,Pulsecam Private Limited,DELHI,North West Delhi,"Wholesale of scientific, medical and surgical machinery and equipment",Nam Ahhyun,South Korea,0.15,0.00,Received in the Company,
394,Puwen Chime Private Limited,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,Pacific Ocean Fisheries Private Limited,Singapore,0.10,0.00,Received in the company,
395,QBX ANALYTICS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"QBX Labs, INC.",U.S.A,0.14,0.00,Received in the Company,
396,QBX ANALYTICS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"QBX Labs, Inc.",U.S.A,0.14,0.00,Received in the Company,
397,QBX ANALYTICS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"QBX Labs, Inc.",U.S.A,0.14,0.00,Received in the Company,
398,QUAKER CHEMICAL INDIA PRIVATE LIMITED,WEST BENGAL,South 24 Parganas,"Manufacture of various other chemical products n.e.c(antiknock preparations, anti-freeze preparations, liquids for hydraulic transmission, composite diagnostic or laboratory reagents,
writing or drawing ink …",Quaker Chemical Corporation,U.S.A,0.36,0.00,Received in the Company,
399,QUANTSTACK TECHNOLOGIES INDIA PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,BAINING HU,U.S.A,0.00,0.00,Received in the company,
400,QUICKO TECHNOSOFT LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments VI,Mauritius,4.30,0.06,Received in the Company,
401,QUICKO TECHNOSOFT LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments VI,Mauritius,22.34,0.30,Received in the Company,
402,QUICKO TECHNOSOFT LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments VI,Mauritius,1.59,0.02,Received in the Company,
403,QUICKO TECHNOSOFT LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments VI,Mauritius,6.75,0.09,Received in the Company,
404,QUICKO TECHNOSOFT LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments VI,Mauritius,10.24,0.14,Received in the Company,
